date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking,away_ranking,home_avg_goals,away_avg_goals,home_wins,away_wins,home_losses,away_losses,home_draws,away_draws
2022-06-01,Poland,Wales,2.0,1.0,UEFA Nations League,Wrocław,Poland,False,26,18,1.8,0.8,3,3,1,0,1,2
2022-06-02,Czech Republic,Switzerland,2.0,1.0,UEFA Nations League,Prague,Czech Republic,False,0,14,1.4,0.8,2,2,1,1,2,2
2022-06-02,Spain,Portugal,1.0,1.0,UEFA Nations League,Seville,Spain,False,7,8,2.0,0.6,4,3,1,1,0,1
2022-06-02,Israel,Iceland,2.0,2.0,UEFA Nations League,Haifa,Israel,False,76,63,1.8,2.2,2,1,2,2,1,2
2022-06-02,Serbia,Norway,0.0,1.0,UEFA Nations League,Belgrade,Serbia,False,25,41,1.4,1.0,4,3,1,1,0,1
2022-06-02,Slovenia,Sweden,0.0,2.0,UEFA Nations League,Ljubljana,Slovenia,False,65,19,2.0,1.2,2,2,1,3,2,0
2022-06-02,Northern Ireland,Greece,0.0,1.0,UEFA Nations League,Belfast,Northern Ireland,False,54,55,1.0,0.8,2,1,2,3,1,1
2022-06-02,Cyprus,Kosovo,0.0,2.0,UEFA Nations League,Larnaca,Cyprus,False,105,107,1.0,2.0,1,0,2,3,2,2
2022-06-02,Georgia,Gibraltar,4.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,85,203,1.0,0.6,3,0,1,4,1,1
2022-06-02,Bulgaria,North Macedonia,1.0,1.0,UEFA Nations League,Razgrad,Bulgaria,False,73,62,1.0,2.2,1,3,3,2,1,0
2022-06-02,Estonia,San Marino,2.0,0.0,UEFA Nations League,Tallinn,Estonia,False,110,211,0.2,1.6,0,0,4,5,1,0
2022-06-03,Croatia,Austria,0.0,3.0,UEFA Nations League,Osijek,Croatia,False,16,34,2.6,1.0,3,2,0,2,2,1
2022-06-03,France,Denmark,1.0,2.0,UEFA Nations League,Paris,France,False,3,11,3.4,0.6,5,3,0,2,0,0
2022-06-03,Belgium,Netherlands,1.0,4.0,UEFA Nations League,Brussels,Belgium,False,2,10,1.8,1.8,1,3,2,0,2,2
2022-06-03,Kazakhstan,Azerbaijan,2.0,0.0,UEFA Nations League,Nur-Sultan,Kazakhstan,False,125,129,0.4,2.8,1,0,4,5,0,0
2022-06-03,Belarus,Slovakia,0.0,1.0,UEFA Nations League,Novi Sad,Serbia,True,93,45,0.6,2.6,0,2,5,1,0,2
2022-06-03,Liechtenstein,Moldova,0.0,2.0,UEFA Nations League,Vaduz,Liechtenstein,False,192,180,0.0,4.0,0,1,5,4,0,0
2022-06-03,Latvia,Andorra,3.0,0.0,UEFA Nations League,Riga,Latvia,False,135,153,1.0,0.8,2,1,2,4,1,0
2022-06-04,Hungary,England,1.0,0.0,UEFA Nations League,Budapest,Hungary,False,40,5,1.6,0.6,3,4,1,0,1,1
2022-06-04,Italy,Germany,1.0,1.0,UEFA Nations League,Bologna,Italy,False,6,12,1.2,1.0,2,4,1,0,2,1
2022-06-04,Armenia,Republic of Ireland,1.0,0.0,UEFA Nations League,Yerevan,Armenia,False,92,47,0.4,3.8,1,3,4,0,0,2
2022-06-04,Finland,Bosnia and Herzegovina,1.0,1.0,UEFA Nations League,Helsinki,Finland,False,57,59,1.2,1.2,2,1,2,3,1,1
2022-06-04,Montenegro,Romania,2.0,0.0,UEFA Nations League,Podgorica,Montenegro,False,70,48,0.8,1.4,1,2,3,1,1,2
2022-06-04,Lithuania,Luxembourg,0.0,2.0,UEFA Nations League,Vilnius,Lithuania,False,138,94,1.0,1.6,2,1,3,4,0,0
2022-06-04,Turkey,Faroe Islands,4.0,0.0,UEFA Nations League,Istanbul,Turkey,False,43,124,2.6,1.6,3,1,2,3,0,1
2022-06-05,Wales,Ukraine,1.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,18,27,2.0,1.2,2,3,1,0,2,2
2022-06-05,Portugal,Switzerland,4.0,0.0,UEFA Nations League,Lisbon,Portugal,False,8,14,1.4,0.8,2,1,1,2,2,2
2022-06-05,Czech Republic,Spain,2.0,2.0,UEFA Nations League,Prague,Czech Republic,False,0,7,1.4,0.6,3,4,1,0,1,1
2022-06-05,Serbia,Slovenia,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False,25,65,1.2,1.2,3,1,2,2,0,2
2022-06-05,Sweden,Norway,1.0,2.0,UEFA Nations League,Stockholm,Sweden,False,19,41,0.6,1.0,2,3,3,1,0,1
2022-06-05,Cyprus,Northern Ireland,0.0,0.0,UEFA Nations League,Larnaca,Cyprus,False,105,54,0.6,2.0,1,2,3,2,1,1
2022-06-05,Kosovo,Greece,0.0,1.0,UEFA Nations League,Pristina,Kosovo,False,107,55,1.0,1.4,1,2,2,2,2,1
2022-06-05,Gibraltar,North Macedonia,0.0,2.0,UEFA Nations League,Gibraltar,Gibraltar,False,203,62,0.2,3.8,0,3,4,1,1,1
2022-06-05,Bulgaria,Georgia,2.0,5.0,UEFA Nations League,Razgrad,Bulgaria,False,73,85,1.0,1.8,1,4,2,0,2,1
2022-06-05,San Marino,Malta,0.0,2.0,UEFA Nations League,Serravalle,San Marino,False,211,169,0.2,4.2,0,1,5,3,0,1
2022-06-06,Austria,Denmark,1.0,2.0,UEFA Nations League,Vienna,Austria,False,34,11,2.8,1.4,3,3,1,2,1,0
2022-06-06,Croatia,France,1.0,1.0,UEFA Nations League,Split,Croatia,False,16,3,2.2,1.2,3,4,1,1,1,0
2022-06-06,Iceland,Albania,1.0,1.0,UEFA Nations League,Reykjavík,Iceland,False,63,66,0.8,2.2,0,1,2,3,3,1
2022-06-06,Belarus,Azerbaijan,0.0,0.0,UEFA Nations League,Novi Sad,Serbia,True,93,129,0.2,2.2,0,0,5,5,0,0
2022-06-06,Slovakia,Kazakhstan,0.0,1.0,UEFA Nations League,Trnava,Slovakia,False,45,125,2.2,0.8,3,2,1,3,1,0
2022-06-06,Latvia,Liechtenstein,1.0,0.0,UEFA Nations League,Riga,Latvia,False,135,192,1.6,0.6,3,0,1,5,1,0
2022-06-06,Andorra,Moldova,0.0,0.0,UEFA Nations League,Andorra la Vella,Andorra,False,153,180,0.8,2.6,1,2,4,3,0,0
2022-06-07,Germany,England,1.0,1.0,UEFA Nations League,Munich,Germany,False,12,5,3.4,0.6,3,3,0,1,2,1
2022-06-07,Italy,Hungary,2.0,1.0,UEFA Nations League,Cesena,Italy,False,6,40,1.0,1.0,1,4,1,1,3,0
2022-06-07,Finland,Montenegro,2.0,0.0,UEFA Nations League,Helsinki,Finland,False,57,70,1.0,1.4,1,2,2,2,2,1
2022-06-07,Bosnia and Herzegovina,Romania,1.0,0.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,59,48,0.6,1.4,1,1,3,2,1,2
2022-06-07,Faroe Islands,Luxembourg,0.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,124,94,0.8,2.0,1,2,3,3,1,0
2022-06-07,Lithuania,Turkey,0.0,6.0,UEFA Nations League,Vilnius,Lithuania,False,138,43,0.4,1.8,1,3,4,2,0,0
2022-06-08,Wales,Netherlands,1.0,2.0,UEFA Nations League,Cardiff,Wales,False,18,10,1.2,1.0,2,3,1,0,2,2
2022-06-08,Belgium,Poland,6.0,1.0,UEFA Nations League,Brussels,Belgium,False,2,26,1.6,2.0,1,3,2,1,2,1
2022-06-08,Republic of Ireland,Ukraine,0.0,1.0,UEFA Nations League,Dublin,Republic of Ireland,False,47,27,1.2,0.6,2,2,1,1,2,2
2022-06-08,Scotland,Armenia,2.0,0.0,UEFA Nations League,Glasgow,Scotland,False,39,92,1.6,1.2,2,2,1,3,2,0
2022-06-09,Portugal,Czech Republic,2.0,0.0,UEFA Nations League,Lisbon,Portugal,False,8,0,2.2,0.8,3,2,1,1,1,2
2022-06-09,Switzerland,Spain,0.0,1.0,UEFA Nations League,Geneva,Switzerland,False,14,7,1.4,1.8,1,3,3,0,1,2
2022-06-09,Norway,Slovenia,0.0,0.0,UEFA Nations League,Oslo,Norway,False,41,65,2.8,0.6,4,1,1,2,0,2
2022-06-09,Sweden,Serbia,0.0,1.0,UEFA Nations League,Stockholm,Sweden,False,19,25,0.8,1.0,2,3,3,2,0,0
2022-06-09,Kosovo,Northern Ireland,3.0,2.0,UEFA Nations League,Pristina,Kosovo,False,107,54,1.0,1.0,1,1,2,2,2,2
2022-06-09,Greece,Cyprus,3.0,0.0,UEFA Nations League,Vólos,Greece,False,55,105,0.8,0.4,3,1,1,2,1,2
2022-06-09,Gibraltar,Bulgaria,1.0,1.0,UEFA Nations League,Gibraltar,Gibraltar,False,203,73,0.2,3.0,0,0,4,3,1,2
2022-06-09,North Macedonia,Georgia,0.0,3.0,UEFA Nations League,Skopje,North Macedonia,False,62,85,1.4,0.8,3,4,1,0,1,1
2022-06-09,Malta,Estonia,1.0,2.0,UEFA Nations League,Ta' Qali,Malta,False,169,110,1.2,3.0,2,1,2,3,1,1
2022-06-09,San Marino,Iceland,0.0,1.0,Friendly,Serravalle,San Marino,False,211,63,0.2,4.0,0,0,5,2,0,3
2022-06-10,Austria,France,1.0,1.0,UEFA Nations League,Vienna,Austria,False,34,3,2.2,1.4,2,3,2,1,1,1
2022-06-10,Denmark,Croatia,0.0,1.0,UEFA Nations League,Copenhagen,Denmark,False,11,16,1.8,1.6,3,2,2,1,0,2
2022-06-10,Albania,Israel,1.0,2.0,UEFA Nations League,Tirana,Albania,False,66,76,0.6,1.6,1,1,2,2,2,2
2022-06-10,Azerbaijan,Slovakia,0.0,1.0,UEFA Nations League,Mardakan,Azerbaijan,False,129,45,0.2,1.4,0,3,4,2,1,0
2022-06-10,Belarus,Kazakhstan,1.0,1.0,UEFA Nations League,Novi Sad,Serbia,True,93,125,0.2,2.0,0,3,4,2,1,0
2022-06-10,Moldova,Latvia,2.0,4.0,UEFA Nations League,Chișinău,Moldova,False,180,135,1.0,1.2,2,4,2,0,1,1
2022-06-10,Andorra,Liechtenstein,2.0,1.0,UEFA Nations League,Andorra la Vella,Andorra,False,153,192,0.8,1.6,1,0,3,5,1,0
2022-06-11,England,Italy,0.0,0.0,UEFA Nations League,Wolverhampton,England,False,5,6,3.6,0.6,3,2,1,1,1,2
2022-06-11,Hungary,Germany,1.0,1.0,UEFA Nations League,Budapest,Hungary,False,40,12,1.0,0.8,3,2,2,0,0,3
2022-06-11,Wales,Belgium,1.0,1.0,UEFA Nations League,Cardiff,Wales,False,18,2,1.2,1.2,2,2,2,1,1,2
2022-06-11,Netherlands,Poland,2.0,2.0,UEFA Nations League,Rotterdam,Netherlands,False,10,26,2.6,1.0,4,2,0,2,1,1
2022-06-11,Ukraine,Armenia,3.0,0.0,UEFA Nations League,Łódź,Poland,True,27,92,1.4,0.6,3,2,1,3,1,0
2022-06-11,Republic of Ireland,Scotland,3.0,0.0,UEFA Nations League,Dublin,Republic of Ireland,False,47,39,1.2,0.8,2,2,2,1,1,2
2022-06-11,Montenegro,Bosnia and Herzegovina,1.0,1.0,UEFA Nations League,Podgorica,Montenegro,False,70,59,0.8,1.0,2,2,3,2,0,1
2022-06-11,Romania,Finland,1.0,0.0,UEFA Nations League,Bucharest,Romania,False,48,57,0.8,1.2,1,1,3,2,1,2
2022-06-11,Faroe Islands,Lithuania,2.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,124,138,0.6,1.6,1,1,3,4,1,0
2022-06-11,Luxembourg,Turkey,0.0,2.0,UEFA Nations League,Luxembourg,Luxembourg,False,94,43,0.8,1.4,2,3,3,2,0,0
2022-06-12,Spain,Czech Republic,2.0,0.0,UEFA Nations League,Málaga,Spain,False,7,0,2.2,0.8,3,1,0,2,2,2
2022-06-12,Switzerland,Portugal,1.0,0.0,UEFA Nations League,Geneva,Switzerland,False,14,8,0.6,2.0,0,4,4,0,1,1
2022-06-12,Norway,Sweden,3.0,2.0,UEFA Nations League,Oslo,Norway,False,41,19,2.8,0.2,4,2,0,3,1,0
2022-06-12,Slovenia,Serbia,2.0,2.0,UEFA Nations League,Ljubljana,Slovenia,False,65,25,0.8,1.6,1,3,2,2,2,0
2022-06-12,Northern Ireland,Cyprus,2.0,2.0,UEFA Nations League,Belfast,Northern Ireland,False,54,105,1.0,1.2,1,1,3,2,1,2
2022-06-12,Greece,Kosovo,2.0,0.0,UEFA Nations League,Vólos,Greece,False,55,107,1.2,0.2,4,2,1,1,0,2
2022-06-12,North Macedonia,Gibraltar,4.0,0.0,UEFA Nations League,Skopje,North Macedonia,False,62,203,0.8,1.2,2,0,2,3,1,2
2022-06-12,Georgia,Bulgaria,0.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,85,73,2.6,0.4,4,0,0,3,1,2
2022-06-12,Malta,San Marino,1.0,0.0,UEFA Nations League,Ta' Qali,Malta,False,169,211,1.0,3.0,2,0,3,5,0,0
2022-06-13,Denmark,Austria,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,11,34,1.8,1.4,3,1,2,2,0,2
2022-06-13,France,Croatia,0.0,1.0,UEFA Nations League,Paris,France,False,3,16,2.6,0.8,2,2,1,1,2,2
2022-06-13,Iceland,Israel,2.0,2.0,UEFA Nations League,Reykjavík,Iceland,False,63,76,1.0,1.8,1,2,1,1,3,2
2022-06-13,Azerbaijan,Belarus,2.0,0.0,UEFA Nations League,Mardakan,Azerbaijan,False,129,93,0.0,1.0,0,0,4,3,1,2
2022-06-13,Kazakhstan,Slovakia,2.0,1.0,UEFA Nations League,Nur-Sultan,Kazakhstan,False,125,45,1.2,0.6,3,3,1,2,1,0
2022-06-13,Albania,Estonia,0.0,0.0,Friendly,Tirana,Albania,False,66,110,0.8,1.0,1,2,2,2,2,1
2022-06-14,England,Hungary,0.0,4.0,UEFA Nations League,Wolverhampton,England,False,5,40,2.6,0.6,2,2,1,2,2,1
2022-06-14,Germany,Italy,5.0,2.0,UEFA Nations League,Mönchengladbach,Germany,False,12,6,1.2,0.8,1,2,0,1,4,2
2022-06-14,Netherlands,Wales,3.0,2.0,UEFA Nations League,Rotterdam,Netherlands,False,10,18,2.6,1.4,3,1,0,2,2,2
2022-06-14,Poland,Belgium,0.0,1.0,UEFA Nations League,Warsaw,Poland,False,26,2,1.6,2.0,2,1,1,1,2,3
2022-06-14,Armenia,Scotland,1.0,4.0,UEFA Nations League,Yerevan,Armenia,False,92,39,0.4,2.8,2,1,3,2,0,2
2022-06-14,Ukraine,Republic of Ireland,1.0,1.0,UEFA Nations League,Łódź,Poland,True,27,47,1.8,0.4,4,2,1,2,0,1
2022-06-14,Bosnia and Herzegovina,Finland,3.0,2.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,59,57,0.8,0.6,2,1,1,2,2,2
2022-06-14,Romania,Montenegro,0.0,3.0,UEFA Nations League,Bucharest,Romania,False,48,70,0.6,1.2,1,2,3,2,1,1
2022-06-14,Luxembourg,Faroe Islands,2.0,2.0,UEFA Nations League,Luxembourg,Luxembourg,False,94,124,0.8,1.2,2,2,3,2,0,1
2022-06-14,Turkey,Lithuania,2.0,0.0,UEFA Nations League,İzmir,Turkey,False,43,138,3.0,1.2,3,1,2,4,0,0
2022-06-14,Moldova,Andorra,2.0,1.0,UEFA Nations League,Chișinău,Moldova,False,180,153,1.2,1.2,2,1,2,3,1,1
2022-06-14,Liechtenstein,Latvia,0.0,2.0,UEFA Nations League,Vaduz,Liechtenstein,False,192,135,0.2,1.6,0,5,5,0,0,0
2022-09-21,Scotland,Ukraine,3.0,0.0,UEFA Nations League,Glasgow,Scotland,False,45,27,1.8,1.8,2,3,2,1,1,1
2022-09-22,Croatia,Denmark,2.0,1.0,UEFA Nations League,Zagreb,Croatia,False,15,10,1.0,1.0,3,4,1,1,1,0
2022-09-22,France,Austria,2.0,0.0,UEFA Nations League,Paris,France,False,4,33,1.0,1.0,1,1,2,2,2,2
2022-09-22,Belgium,Wales,2.0,1.0,UEFA Nations League,Brussels,Belgium,False,2,19,2.2,1.6,2,1,1,3,2,1
2022-09-22,Poland,Netherlands,0.0,2.0,UEFA Nations League,Warsaw,Poland,False,26,8,1.4,2.0,2,3,2,0,1,2
2022-09-22,Lithuania,Faroe Islands,1.0,1.0,UEFA Nations League,Vilnius,Lithuania,False,142,125,0.2,2.6,0,2,5,2,0,1
2022-09-22,Turkey,Luxembourg,3.0,3.0,UEFA Nations League,Istanbul,Turkey,False,42,93,3.2,0.6,4,2,1,2,0,1
2022-09-22,Kazakhstan,Belarus,2.0,1.0,UEFA Nations League,Astana,Kazakhstan,False,114,96,1.2,0.6,3,0,1,3,1,2
2022-09-22,Slovakia,Azerbaijan,1.0,2.0,UEFA Nations League,Trnava,Slovakia,False,51,128,1.0,0.6,3,1,2,3,0,1
2022-09-22,Latvia,Moldova,1.0,2.0,UEFA Nations League,Riga,Latvia,False,129,177,2.2,0.4,5,3,0,1,0,1
2022-09-22,Liechtenstein,Andorra,0.0,2.0,UEFA Nations League,Vaduz,Liechtenstein,False,194,152,0.2,1.6,0,1,5,3,0,1
2022-09-23,Germany,Hungary,0.0,1.0,UEFA Nations League,Leipzig,Germany,False,11,37,1.8,1.2,1,3,0,1,4,1
2022-09-23,Italy,England,1.0,0.0,UEFA Nations League,Milan,Italy,False,7,5,1.6,1.8,2,1,1,2,2,2
2022-09-23,Bosnia and Herzegovina,Montenegro,1.0,0.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,57,67,1.4,0.8,3,3,0,1,2,1
2022-09-23,Finland,Romania,1.0,1.0,UEFA Nations League,Helsinki,Finland,False,59,54,1.0,1.4,1,1,3,3,1,1
2022-09-23,Georgia,North Macedonia,2.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,82,64,2.4,0.4,3,2,0,2,2,1
2022-09-23,Bulgaria,Gibraltar,5.0,1.0,UEFA Nations League,Razgrad,Bulgaria,False,74,200,1.0,1.8,0,0,2,3,3,2
2022-09-23,Estonia,Malta,2.0,1.0,UEFA Nations League,Tallinn,Estonia,False,110,169,0.8,0.6,2,3,1,2,2,0
2022-09-24,Czech Republic,Portugal,0.0,4.0,UEFA Nations League,Prague,Czech Republic,False,0,9,1.0,1.6,1,3,2,1,2,1
2022-09-24,Spain,Switzerland,1.0,2.0,UEFA Nations League,Zaragoza,Spain,False,6,16,2.2,0.6,3,1,0,3,2,1
2022-09-24,Armenia,Ukraine,0.0,5.0,UEFA Nations League,Yerevan,Armenia,False,92,27,0.4,3.6,1,2,4,2,0,1
2022-09-24,Scotland,Republic of Ireland,2.0,1.0,UEFA Nations League,Glasgow,Scotland,False,45,47,2.0,1.4,3,2,2,2,0,1
2022-09-24,Israel,Albania,2.0,1.0,UEFA Nations League,Tel Aviv,Israel,False,76,66,1.6,1.8,1,0,1,2,3,3
2022-09-24,Slovenia,Norway,2.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,65,36,0.8,1.8,0,4,2,0,3,1
2022-09-24,Serbia,Sweden,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False,25,20,1.4,1.4,2,1,2,4,1,0
2022-09-24,Northern Ireland,Kosovo,2.0,1.0,UEFA Nations League,Belfast,Northern Ireland,False,58,106,0.8,1.4,0,2,3,2,2,1
2022-09-24,Cyprus,Greece,1.0,0.0,UEFA Nations League,Larnaca,Cyprus,False,108,49,0.8,1.4,1,4,2,1,2,0
2022-09-25,Austria,Croatia,1.0,3.0,UEFA Nations League,Vienna,Austria,False,33,15,1.0,1.4,1,3,3,1,1,1
2022-09-25,Denmark,France,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,10,4,1.4,1.0,3,1,2,2,0,2
2022-09-25,Wales,Poland,0.0,1.0,UEFA Nations League,Cardiff,Wales,False,19,26,1.2,1.6,1,1,3,3,1,1
2022-09-25,Netherlands,Belgium,1.0,0.0,UEFA Nations League,Amsterdam,Netherlands,False,8,2,2.6,1.2,4,3,0,1,1,1
2022-09-25,Faroe Islands,Turkey,2.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,125,42,1.0,1.8,1,4,2,0,2,1
2022-09-25,Luxembourg,Lithuania,1.0,0.0,UEFA Nations League,Luxembourg,Luxembourg,False,93,142,1.6,1.4,2,0,1,4,2,1
2022-09-25,Slovakia,Belarus,1.0,1.0,UEFA Nations League,Bačka Topola,Serbia,True,51,96,0.8,1.0,2,0,3,3,0,2
2022-09-25,Azerbaijan,Kazakhstan,3.0,0.0,UEFA Nations League,Baku,Azerbaijan,False,128,114,0.8,0.8,2,4,2,0,1,1
2022-09-25,Andorra,Latvia,1.0,1.0,UEFA Nations League,Andorra la Vella,Andorra,False,152,129,1.0,1.2,2,4,2,1,1,0
2022-09-25,Moldova,Liechtenstein,2.0,0.0,UEFA Nations League,Chișinău,Moldova,False,177,194,1.6,1.2,3,0,1,5,1,0
2022-09-26,England,Germany,3.0,3.0,UEFA Nations League,London,England,False,5,11,0.2,1.4,0,1,3,1,2,3
2022-09-26,Hungary,Italy,0.0,2.0,UEFA Nations League,Budapest,Hungary,False,37,7,1.6,0.6,3,2,1,1,1,2
2022-09-26,Montenegro,Finland,0.0,2.0,UEFA Nations League,Podgorica,Montenegro,False,67,59,1.2,0.8,2,1,2,2,1,2
2022-09-26,Romania,Bosnia and Herzegovina,4.0,1.0,UEFA Nations League,Bucharest,Romania,False,54,57,0.4,1.4,1,3,3,0,1,2
2022-09-26,Gibraltar,Georgia,1.0,2.0,UEFA Nations League,Gibraltar,Gibraltar,False,200,82,0.4,3.2,0,4,4,0,1,1
2022-09-26,North Macedonia,Bulgaria,0.0,1.0,UEFA Nations League,Skopje,North Macedonia,False,64,74,1.4,1.2,2,1,2,1,1,3
2022-09-26,San Marino,Estonia,0.0,4.0,UEFA Nations League,Serravalle,San Marino,False,211,110,0.2,1.6,0,3,5,1,0,1
2022-09-27,Malta,Israel,2.0,1.0,Friendly,Ta' Qali,Malta,False,169,76,1.2,0.8,3,2,2,0,0,3
2022-09-27,Portugal,Spain,0.0,1.0,UEFA Nations League,Braga,Portugal,False,9,6,2.2,0.4,3,2,1,1,1,2
2022-09-27,Switzerland,Czech Republic,2.0,1.0,UEFA Nations League,St. Gallen,Switzerland,False,16,0,0.8,1.6,2,1,3,3,0,1
2022-09-27,Republic of Ireland,Armenia,3.0,2.0,UEFA Nations League,Dublin,Republic of Ireland,False,47,92,1.0,1.0,1,1,3,4,1,0
2022-09-27,Ukraine,Scotland,0.0,0.0,UEFA Nations League,Kraków,Poland,True,27,45,2.0,0.8,3,4,1,1,1,0
2022-09-27,Albania,Iceland,1.0,1.0,UEFA Nations League,Tirana,Albania,False,66,63,0.6,1.0,0,1,2,1,3,3
2022-09-27,Norway,Serbia,0.0,2.0,UEFA Nations League,Oslo,Norway,False,36,25,1.4,1.0,3,3,1,1,1,1
2022-09-27,Sweden,Slovenia,1.0,1.0,UEFA Nations League,Stockholm,Sweden,False,20,65,1.2,2.0,1,1,4,2,0,2
2022-09-27,Kosovo,Cyprus,5.0,1.0,UEFA Nations League,Pristina,Kosovo,False,106,108,1.2,1.4,2,1,3,2,0,2
2022-09-27,Greece,Northern Ireland,3.0,1.0,UEFA Nations League,Athens,Greece,False,49,58,1.4,0.2,4,1,1,2,0,2
2022-11-16,Albania,Italy,1.0,3.0,Friendly,Tirana,Albania,False,66,6,0.8,1.2,0,3,2,1,3,1
2022-11-16,Andorra,Austria,0.0,1.0,Friendly,Málaga,Spain,True,151,34,1.2,0.8,2,0,1,4,2,1
2022-11-16,Cyprus,Bulgaria,0.0,2.0,Friendly,Larnaca,Cyprus,False,110,72,0.8,2.0,1,2,2,1,2,2
2022-11-16,Czech Republic,Faroe Islands,5.0,0.0,Friendly,Olomouc,Czech Republic,False,0,122,0.6,2.4,0,2,4,1,1,2
2022-11-16,Gibraltar,Liechtenstein,2.0,0.0,Friendly,Gibraltar,Gibraltar,False,204,196,0.6,2.8,0,0,4,5,1,0
2022-11-16,Kosovo,Armenia,2.0,2.0,Friendly,Pristina,Kosovo,False,107,93,1.8,1.6,2,0,3,5,0,0
2022-11-16,Moldova,Azerbaijan,1.0,2.0,Friendly,Chișinău,Moldova,False,174,123,1.6,1.2,3,3,1,1,1,1
2022-11-16,Turkey,Scotland,2.0,1.0,Friendly,Diyarbakir,Turkey,False,45,40,2.8,1.0,3,3,1,1,1,1
2022-11-16,Lithuania,Iceland,0.0,0.0,Baltic Cup,Kaunas,Lithuania,False,144,62,0.4,2.4,0,1,4,0,1,4
2022-11-16,Latvia,Estonia,1.0,1.0,Baltic Cup,Riga,Latvia,False,134,109,1.8,1.0,3,4,1,0,1,1
2022-11-17,Luxembourg,Hungary,2.0,2.0,Friendly,Luxembourg,Luxembourg,False,92,36,1.4,1.4,2,2,1,2,2,1
2022-11-17,Malta,Greece,2.0,2.0,Friendly,Ta' Qali,Malta,False,168,52,1.4,1.0,3,4,2,1,0,0
2022-11-17,Montenegro,Slovakia,2.0,2.0,Friendly,Podgorica,Montenegro,False,69,55,0.8,1.2,1,1,3,3,1,1
2022-11-17,North Macedonia,Finland,1.0,1.0,Friendly,Skopje,North Macedonia,False,65,56,1.2,1.2,2,2,3,2,0,1
2022-11-17,Republic of Ireland,Norway,1.0,2.0,Friendly,Dublin,Republic of Ireland,False,49,42,1.6,1.2,2,2,2,2,1,1
2022-11-17,Romania,Slovenia,1.0,2.0,Friendly,Cluj-Napoca,Romania,False,53,63,1.2,1.2,2,1,2,1,1,3
2022-11-19,Albania,Armenia,2.0,0.0,Friendly,Tirana,Albania,False,66,93,0.8,1.6,0,0,3,4,2,1
2022-11-19,Gibraltar,Andorra,1.0,0.0,Friendly,Gibraltar,Gibraltar,False,204,151,1.0,2.4,1,2,3,2,1,1
2022-11-19,Kosovo,Faroe Islands,1.0,1.0,Friendly,Pristina,Kosovo,False,107,122,2.2,1.8,2,2,2,1,1,2
2022-11-19,Turkey,Czech Republic,2.0,1.0,Friendly,Gaziantep,Turkey,False,45,0,2.0,1.2,3,1,1,4,1,0
2022-11-19,Estonia,Lithuania,2.0,0.0,Baltic Cup,Tallinn,Estonia,False,109,144,1.8,0.6,3,0,0,3,2,2
2022-11-19,Latvia,Iceland,1.0,1.0,Baltic Cup,Riga,Latvia,False,134,62,1.8,1.2,2,1,1,0,2,4
2022-11-20,Austria,Italy,2.0,0.0,Friendly,Vienna,Austria,False,34,6,0.6,1.6,1,3,3,1,1,1
2022-11-20,Hungary,Greece,2.0,1.0,Friendly,Budapest,Hungary,False,36,52,1.6,1.0,2,3,1,1,2,1
2022-11-20,Israel,Cyprus,2.0,3.0,Friendly,Petah Tikva,Israel,False,76,110,1.8,1.6,2,1,1,3,2,1
2022-11-20,Luxembourg,Bulgaria,0.0,0.0,Friendly,Luxembourg,Luxembourg,False,92,72,1.6,1.8,1,3,1,0,3,2
2022-11-20,Malta,Republic of Ireland,0.0,1.0,Friendly,Ta' Qali,Malta,False,168,49,1.4,1.4,2,2,2,2,1,1
2022-11-20,Moldova,Romania,0.0,5.0,Friendly,Chișinău,Moldova,False,174,53,1.8,1.6,3,2,2,2,0,1
2022-11-20,North Macedonia,Azerbaijan,1.0,3.0,Friendly,Skopje,North Macedonia,False,65,123,1.0,1.4,1,4,3,1,1,0
2022-11-20,Norway,Finland,1.0,1.0,Friendly,Oslo,Norway,False,42,56,1.2,1.4,2,1,2,2,1,2
2022-11-20,Slovenia,Montenegro,1.0,0.0,Friendly,Ljubljana,Slovenia,False,63,69,1.4,1.0,2,1,0,2,3,2
2022-11-26,France,Denmark,2.0,1.0,FIFA World Cup,Doha,Qatar,True,4,10,0.8,1.0,1,3,2,2,2,0
2022-11-27,Spain,Germany,1.0,1.0,FIFA World Cup,Al Khor,Qatar,True,7,11,1.4,0.8,3,1,1,1,1,3
